price,name,image,url,description,brand,rating,rating_count,rating_best,categories,health_consideration,animal_type,animal_lifestage,animal_size,size_value,size_unit,size_merged
44.99,Nutrience® Grain Free SubZero Cat Food - Canadian Pacific,https://s7d2.scene7.com/is/image/PetSmart/5298639,https://www.petsmart.ca/cat/food-and-treats/dry-food/nutrience-grain-free-subzero-cat-food---canadian-pacific-5298639.html,Nutrience&reg; Grain Free SubZero Cat Food - Canadian Pacific,Nutrience,5.0,7,5,Food &amp; Treats|Dry Food|,,cat,,,2.27,kg,2.27 kg
41.99,"Wellness® Complete Health Indoor Cat Food - Natural, Grain Free, Salmon &amp; Herring Meal",https://s7d2.scene7.com/is/image/PetSmart/5263825,https://www.petsmart.ca/cat/food-and-treats/dry-food/wellness-complete-health-indoor-cat-food---natural-grain-free-salmon-and-herring-meal-5263825.html,"Wellness&reg; Complete Health Indoor Cat Food - Natural, Grain Free, Salmon &amp; Herring Meal",Wellness,3.9286,14,5,Food &amp; Treats|Dry Food|,,cat,,,11.5,Lb,11.5 Lb
39.99,"Wellness® CORE® Indoor Adult Cat Food - Natural, Grain Free, Salmon &amp; Herring",https://s7d2.scene7.com/is/image/PetSmart/5280661,https://www.petsmart.ca/cat/food-and-treats/dry-food/wellness-core-indoor-adult-cat-food---natural-grain-free-salmon-and-herring-5280661.html,"Wellness&reg; CORE&reg; Indoor Adult Cat Food - Natural, Grain Free, Salmon &amp; Herring",Wellness,4.2439,205,5,Food &amp; Treats|Dry Food|,,cat,,,5.0,Lb,5 Lb
54.99,"Blue Buffalo® True Solutions&amp;trade;  Adult Dry Cat Food - Natural, Chicken",https://s7d2.scene7.com/is/image/PetSmart/5298393,https://www.petsmart.ca/cat/food-and-treats/dry-food/blue-buffalo-true-solutionsandtrade--adult-dry-cat-food---natural-chicken-5298393.html,"Blue Buffalo&reg; True Solutions&amp;trade;  Adult Dry Cat Food - Natural, Chicken",Blue Buffalo,4.6923,39,5,Food &amp; Treats|Dry Food|,,cat,,,6.0,Lb,6 Lb
54.99,"Blue Buffalo® True Solutions&amp;trade;  Adult Dry Cat Food - Natural, Chicken",https://s7d2.scene7.com/is/image/PetSmart/5298387,https://www.petsmart.ca/cat/food-and-treats/dry-food/blue-buffalo-true-solutionsandtrade--adult-dry-cat-food---natural-chicken-5298387.html,"Blue Buffalo&reg; True Solutions&amp;trade;  Adult Dry Cat Food - Natural, Chicken",Blue Buffalo,4.7385,65,5,Food &amp; Treats|Dry Food|,,cat,,,6.0,Lb,6 Lb
54.99,"Blue Buffalo® True Solutions&amp;trade;  Adult Dry Cat Food - Natural, Chicken",https://s7d2.scene7.com/is/image/PetSmart/5298390,https://www.petsmart.ca/cat/food-and-treats/dry-food/blue-buffalo-true-solutionsandtrade--adult-dry-cat-food---natural-chicken-5298390.html,"Blue Buffalo&reg; True Solutions&amp;trade;  Adult Dry Cat Food - Natural, Chicken",Blue Buffalo,4.4211,19,5,Food &amp; Treats|Dry Food|,,cat,,,6.0,Lb,6 Lb
89.99,"Blue Buffalo® True Solutions&amp;trade;  Adult Dry Cat Food - Natural, Chicken",https://s7d2.scene7.com/is/image/PetSmart/5298389,https://www.petsmart.ca/cat/food-and-treats/dry-food/blue-buffalo-true-solutionsandtrade--adult-dry-cat-food---natural-chicken-5298389.html,"Blue Buffalo&reg; True Solutions&amp;trade;  Adult Dry Cat Food - Natural, Chicken",Blue Buffalo,4.6389,36,5,Food &amp; Treats|Dry Food|,,cat,,,15.0,Lb,15 Lb
28.99,"Merrick® Purrfect Bistro® Adult Dry Cat Food - Chicken, Grain Free, No Artificial Flavors",https://s7d2.scene7.com/is/image/PetSmart/5297153,https://www.petsmart.ca/cat/food-and-treats/dry-food/merrick-purrfect-bistro-adult-dry-cat-food---chicken-grain-free-no-artificial-flavors-5297153.html,"Merrick&reg; Purrfect Bistro&reg; Adult Dry Cat Food - Chicken, Grain Free, No Artificial Flavors",Merrick,3.1,10,5,Food &amp; Treats|Dry Food|,,cat,,,4.0,Lb,4 Lb
33.99,"Simply Nourish® Original Weight Management Cat Dry Food - Turkey &amp; Brown Rice, Natural, With-Grain",https://s7d2.scene7.com/is/image/PetSmart/5287619,https://www.petsmart.ca/cat/food-and-treats/dry-food/simply-nourish-original-weight-management-cat-dry-food---turkey-and-brown-rice-natural-with-grain-5287619.html,"Simply Nourish&reg; Original Weight Management Cat Dry Food - Turkey &amp; Brown Rice, Natural, With-Grain",Simply Nourish,4.3182,22,5,Food &amp; Treats|Dry Food|,,cat,,,7.0,Lb,7 Lb
56.99,"Simply Nourish® Source Indoor Cat Dry Food - Chicken, Natural, High-Protein, Grain Free",https://s7d2.scene7.com/is/image/PetSmart/5286919,https://www.petsmart.ca/cat/food-and-treats/dry-food/simply-nourish-source-indoor-cat-dry-food---chicken-natural-high-protein-grain-free-5286919.html,"Simply Nourish&reg; Source Indoor Cat Dry Food - Chicken, Natural, High-Protein, Grain Free",Simply Nourish,3.4412,34,5,Food &amp; Treats|Dry Food|,,cat,,,11.0,Lb,11 Lb
56.99,"Simply Nourish® Source Indoor Cat Dry Food - Fish &amp; Chicken, Natural, High-Protein, Grain Free",https://s7d2.scene7.com/is/image/PetSmart/5286923,https://www.petsmart.ca/cat/food-and-treats/dry-food/simply-nourish-source-indoor-cat-dry-food---fish-and-chicken-natural-high-protein-grain-free-5286923.html,"Simply Nourish&reg; Source Indoor Cat Dry Food - Fish &amp; Chicken, Natural, High-Protein, Grain Free",Simply Nourish,4.2321,56,5,Food &amp; Treats|Dry Food|,,cat,,,11.0,Lb,11 Lb
49.99,"Simply Nourish® Original Cat Dry Food - Chicken &amp; Brown Rice, Natural, With-Grain",https://s7d2.scene7.com/is/image/PetSmart/5287616,https://www.petsmart.ca/cat/food-and-treats/dry-food/simply-nourish-original-cat-dry-food---chicken-and-brown-rice-natural-with-grain-5287616.html,"Simply Nourish&reg; Original Cat Dry Food - Chicken &amp; Brown Rice, Natural, With-Grain",Simply Nourish,4.0583,120,5,Food &amp; Treats|Dry Food|,,cat,,,12.0,Lb,12 Lb
33.99,"Simply Nourish® Original Senior Cat Dry Food - Chicken &amp; Rice, Natural, With-Grain",https://s7d2.scene7.com/is/image/PetSmart/5287655,https://www.petsmart.ca/cat/food-and-treats/dry-food/simply-nourish-original-senior-cat-dry-food---chicken-and-rice-natural-with-grain-5287655.html,"Simply Nourish&reg; Original Senior Cat Dry Food - Chicken &amp; Rice, Natural, With-Grain",Simply Nourish,4.12,25,5,Food &amp; Treats|Dry Food|,,cat,,,7.0,Lb,7 Lb
18.29,"Simply Nourish® Original Kitten Cat Dry Food - Chicken &amp; Rice, Natural, With-Grain",https://s7d2.scene7.com/is/image/PetSmart/5287620,https://www.petsmart.ca/cat/food-and-treats/dry-food/simply-nourish-original-kitten-cat-dry-food---chicken-and-rice-natural-with-grain-5287620.html,"Simply Nourish&reg; Original Kitten Cat Dry Food - Chicken &amp; Rice, Natural, With-Grain",Simply Nourish,4.4254,134,5,Food &amp; Treats|Dry Food|,,cat,,,3.0,Lb,3 Lb
37.99,"Simply Nourish® Original Cat Dry Food - Salmon &amp; Peas, Natural, Grain Free",https://s7d2.scene7.com/is/image/PetSmart/5286917,https://www.petsmart.ca/cat/food-and-treats/dry-food/simply-nourish-original-cat-dry-food---salmon-and-peas-natural-grain-free-5286917.html,"Simply Nourish&reg; Original Cat Dry Food - Salmon &amp; Peas, Natural, Grain Free",Simply Nourish,4.7321,56,5,Food &amp; Treats|Dry Food|,,cat,,,7.0,Lb,7 Lb
56.99,"Simply Nourish® Source Cat Dry Food - Chicken &amp; Turkey, Natural, High-Protein, Grain Free",https://s7d2.scene7.com/is/image/PetSmart/5286928,https://www.petsmart.ca/cat/food-and-treats/dry-food/simply-nourish-source-cat-dry-food---chicken-and-turkey-natural-high-protein-grain-free-5286928.html,"Simply Nourish&reg; Source Cat Dry Food - Chicken &amp; Turkey, Natural, High-Protein, Grain Free",Simply Nourish,3.4091,66,5,Food &amp; Treats|Dry Food|,,cat,,,11.0,Lb,11 Lb
39.99,"Authority® Everyday Health Indoor Kitten Cat Dry Food - Salmon &amp; Rice, With-Grain",https://s7d2.scene7.com/is/image/PetSmart/5287611,https://www.petsmart.ca/cat/food-and-treats/dry-food/authority-everyday-health-indoor-kitten-cat-dry-food---salmon-and-rice-with-grain-5287611.html,"Authority&reg; Everyday Health Indoor Kitten Cat Dry Food - Salmon &amp; Rice, With-Grain",Authority,4.2727,22,5,Food &amp; Treats|Dry Food|,,cat,,,7.0,Lb,7 Lb
56.99,"Simply Nourish® Source Indoor Cat Dry Food - Salmon, Natural, High-Protein, Grain Free",https://s7d2.scene7.com/is/image/PetSmart/5286924,https://www.petsmart.ca/cat/food-and-treats/dry-food/simply-nourish-source-indoor-cat-dry-food---salmon-natural-high-protein-grain-free-5286924.html,"Simply Nourish&reg; Source Indoor Cat Dry Food - Salmon, Natural, High-Protein, Grain Free",Simply Nourish,3.7123,73,5,Food &amp; Treats|Dry Food|,,cat,,,11.0,Lb,11 Lb
24.99,"Simply Nourish® Source Kitten Cat Dry Food - Turkey &amp; Chicken, Natural, High-Protein, Grain Free",https://s7d2.scene7.com/is/image/PetSmart/5286933,https://www.petsmart.ca/cat/food-and-treats/dry-food/simply-nourish-source-kitten-cat-dry-food---turkey-and-chicken-natural-high-protein-grain-free-5286933.html,"Simply Nourish&reg; Source Kitten Cat Dry Food - Turkey &amp; Chicken, Natural, High-Protein, Grain Free",Simply Nourish,4.5217,69,5,Food &amp; Treats|Dry Food|,,cat,,,2.0,Lb,2 Lb
21.99,"Instinct® RawBoost Mixers Digestive Health Cat Food Topper - Natural, Grain Free",https://s7d2.scene7.com/is/image/PetSmart/5287311,https://www.petsmart.ca/cat/food-and-treats/food-toppers/instinct-rawboost-mixers-digestive-health-cat-food-topper---natural-grain-free-5287311.html,"Instinct&reg; RawBoost Mixers Digestive Health Cat Food Topper - Natural, Grain Free",Instinct,4.2955,44,5,Food &amp; Treats|Food Toppers|,,cat,,,5.5,Oz,5.5 Oz
32.99,"Wellness® Complete Health Senior Cat Food - Natural, Grain Free, Chicken &amp; Chicken Meal",https://s7d2.scene7.com/is/image/PetSmart/5287810,https://www.petsmart.ca/cat/food-and-treats/dry-food/wellness-complete-health-senior-cat-food---natural-grain-free-chicken-and-chicken-meal-5287810.html,"Wellness&reg; Complete Health Senior Cat Food - Natural, Grain Free, Chicken &amp; Chicken Meal",Wellness,4.1702,188,5,Food &amp; Treats|Dry Food|,,cat,,,5.5,Lb,5.5 Lb
21.99,"Instinct® RawBoost Mixers Skin &amp; Coat Health Cat Food Topper - Natural, Grain Free",https://s7d2.scene7.com/is/image/PetSmart/5287313,https://www.petsmart.ca/cat/food-and-treats/food-toppers/instinct-rawboost-mixers-skin-and-coat-health-cat-food-topper---natural-grain-free-5287313.html,"Instinct&reg; RawBoost Mixers Skin &amp; Coat Health Cat Food Topper - Natural, Grain Free",Instinct,4.5091,55,5,Food &amp; Treats|Food Toppers|,,cat,,,5.5,Oz,5.5 Oz
38.99,"Instinct® Limited Ingredient Diet Adult Cat Food - Natural, Grain Free, Salmon",https://s7d2.scene7.com/is/image/PetSmart/5287272,https://www.petsmart.ca/cat/food-and-treats/dry-food/instinct-limited-ingredient-diet-adult-cat-food---natural-grain-free-salmon-5287272.html,"Instinct&reg; Limited Ingredient Diet Adult Cat Food - Natural, Grain Free, Salmon",Instinct,4.5,14,5,Food &amp; Treats|Dry Food|,,cat,,,4.5,Lb,4.5 Lb
39.99,"Instinct® Raw Boost Cat Food, Natural, Grain Free Recipe, Freeze Dried Raw, Salmon",https://s7d2.scene7.com/is/image/PetSmart/5287274,https://www.petsmart.ca/cat/food-and-treats/dry-food/instinct-raw-boost-cat-food-natural-grain-free-recipe-freeze-dried-raw-salmon-5287274.html,"Instinct&reg; Raw Boost Cat Food, Natural, Grain Free Recipe, Freeze Dried Raw, Salmon",Instinct,3.8,10,5,Food &amp; Treats|Dry Food|,,cat,,,4.5,Lb,4.5 Lb
28.99,"Purina Pro Plan Focus  Adult Dry Cat Food - Prebiotics &amp; Probiotics, Turkey &amp; Oat Meal",https://s7d2.scene7.com/is/image/PetSmart/5286689,https://www.petsmart.ca/cat/food-and-treats/dry-food/purina-pro-plan-focus--adult-dry-cat-food---prebiotics-and-probiotics-turkey-and-oat-meal-5286689.html,"Purina Pro Plan Focus  Adult Dry Cat Food - Prebiotics &amp; Probiotics, Turkey &amp; Oat Meal",Purina Pro Plan,4.5671,231,5,Food &amp; Treats|Dry Food|,,cat,,,3.2,Lb,3.2 Lb
44.99,"Blue Buffalo® Wilderness&amp;trade;  All Life Stages Dry Cat Food - Natural, Chicken",https://s7d2.scene7.com/is/image/PetSmart/5291491,https://www.petsmart.ca/cat/food-and-treats/dry-food/blue-buffalo-wildernessandtrade--all-life-stages-dry-cat-food---natural-chicken-5291491.html,"Blue Buffalo&reg; Wilderness&amp;trade;  All Life Stages Dry Cat Food - Natural, Chicken",Blue Buffalo,4.85,20,5,Food &amp; Treats|Dry Food|,,cat,,,5.0,Lb,5 Lb
69.99,"Blue Buffalo® Wilderness&amp;trade;  Adult Dry Cat Food - Grain Free, Chicken",https://s7d2.scene7.com/is/image/PetSmart/5291442,https://www.petsmart.ca/cat/food-and-treats/dry-food/blue-buffalo-wildernessandtrade--adult-dry-cat-food---grain-free-chicken-5291442.html,"Blue Buffalo&reg; Wilderness&amp;trade;  Adult Dry Cat Food - Grain Free, Chicken",Blue Buffalo,4.5,22,5,Food &amp; Treats|Dry Food|,,cat,,,11.0,Lb,11 Lb
69.99,"Blue Buffalo® Wilderness&amp;trade;  Adult Dry Cat Food - Grain Free, Salmon",https://s7d2.scene7.com/is/image/PetSmart/5291439,https://www.petsmart.ca/cat/food-and-treats/dry-food/blue-buffalo-wildernessandtrade--adult-dry-cat-food---grain-free-salmon-5291439.html,"Blue Buffalo&reg; Wilderness&amp;trade;  Adult Dry Cat Food - Grain Free, Salmon",Blue Buffalo,4.7143,70,5,Food &amp; Treats|Dry Food|,,cat,,,11.0,Lb,11 Lb
39.99,"Blue Buffalo® Basics&amp;trade;  Adult Dry Cat Food - Grain Free, Fish",https://s7d2.scene7.com/is/image/PetSmart/5291449,https://www.petsmart.ca/cat/food-and-treats/dry-food/blue-buffalo-basicsandtrade--adult-dry-cat-food---grain-free-fish-5291449.html,"Blue Buffalo&reg; Basics&amp;trade;  Adult Dry Cat Food - Grain Free, Fish",Blue Buffalo,4.375,24,5,Food &amp; Treats|Dry Food|,,cat,,,5.0,Lb,5 Lb
69.99,"Blue Buffalo® Wilderness&amp;trade;  Adult Dry Cat Food - Natural, Chicken",https://s7d2.scene7.com/is/image/PetSmart/5291437,https://www.petsmart.ca/cat/food-and-treats/dry-food/blue-buffalo-wildernessandtrade--adult-dry-cat-food---natural-chicken-5291437.html,"Blue Buffalo&reg; Wilderness&amp;trade;  Adult Dry Cat Food - Natural, Chicken",Blue Buffalo,4.087,23,5,Food &amp; Treats|Dry Food|,,cat,,,11.0,Lb,11 Lb
33.59,"Blue Buffalo® Tastefuls&amp;trade; Indoor Health Adult Dry Cat Food, Natural, Chicken &amp; Brown Rice",https://s7d2.scene7.com/is/image/PetSmart/5291415,https://www.petsmart.ca/cat/food-and-treats/dry-food/blue-buffalo-tastefulsandtrade-indoor-health-adult-dry-cat-food-natural-chicken-and-brown-rice-5291415.html,"Blue Buffalo&reg; Tastefuls&amp;trade; Indoor Health Adult Dry Cat Food, Natural, Chicken &amp; Brown Rice",Blue Buffalo,4.6656,302,5,Food &amp; Treats|Dry Food|,,cat,,,7.0,Lb,7 Lb
69.99,"Blue Buffalo® Wilderness&amp;trade;  Adult Dry Cat Food - Grain Free, Chicken",https://s7d2.scene7.com/is/image/PetSmart/5291440,https://www.petsmart.ca/cat/food-and-treats/dry-food/blue-buffalo-wildernessandtrade--adult-dry-cat-food---grain-free-chicken-5291440.html,"Blue Buffalo&reg; Wilderness&amp;trade;  Adult Dry Cat Food - Grain Free, Chicken",Blue Buffalo,4.7536,211,5,Food &amp; Treats|Dry Food|,,cat,,,11.0,Lb,11 Lb
33.59,"Blue Buffalo® Tastefuls&amp;trade; Healthy Aging Mature Dry Cat Food, Natural, Chicken &amp; Brown Rice",https://s7d2.scene7.com/is/image/PetSmart/5291254,https://www.petsmart.ca/cat/food-and-treats/dry-food/blue-buffalo-tastefulsandtrade-healthy-aging-mature-dry-cat-food-natural-chicken-and-brown-rice-5291254.html,"Blue Buffalo&reg; Tastefuls&amp;trade; Healthy Aging Mature Dry Cat Food, Natural, Chicken &amp; Brown Rice",Blue Buffalo,4.7805,164,5,Food &amp; Treats|Dry Food|,,cat,,,7.0,Lb,7 Lb
33.59,"Blue Buffalo® Tastefuls&amp;trade; Indoor Hairball Control Adult Dry Cat Food, Natural, Chicken &amp; Brown",https://s7d2.scene7.com/is/image/PetSmart/5291252,https://www.petsmart.ca/cat/food-and-treats/dry-food/blue-buffalo-tastefulsandtrade-indoor-hairball-control-adult-dry-cat-food-natural-chicken-and-brown-5291252.html,"Blue Buffalo&reg; Tastefuls&amp;trade; Indoor Hairball Control Adult Dry Cat Food, Natural, Chicken &amp; Brown",Blue Buffalo,4.73,100,5,Food &amp; Treats|Dry Food|,,cat,,,7.0,Lb,7 Lb
33.59,"Blue Buffalo® Tastefuls&amp;trade; Healthy Living Adult Dry Cat Food, Natural Chicken &amp; Brown Rice",https://s7d2.scene7.com/is/image/PetSmart/5291427,https://www.petsmart.ca/cat/food-and-treats/dry-food/blue-buffalo-tastefulsandtrade-healthy-living-adult-dry-cat-food-natural-chicken-and-brown-rice-5291427.html,"Blue Buffalo&reg; Tastefuls&amp;trade; Healthy Living Adult Dry Cat Food, Natural Chicken &amp; Brown Rice",Blue Buffalo,4.7729,229,5,Food &amp; Treats|Dry Food|,,cat,,,7.0,Lb,7 Lb
69.99,"Blue Buffalo® Wilderness&amp;trade;  Adult Dry Cat Food - Grain Free, Chicken",https://s7d2.scene7.com/is/image/PetSmart/5291436,https://www.petsmart.ca/cat/food-and-treats/dry-food/blue-buffalo-wildernessandtrade--adult-dry-cat-food---grain-free-chicken-5291436.html,"Blue Buffalo&reg; Wilderness&amp;trade;  Adult Dry Cat Food - Grain Free, Chicken",Blue Buffalo,4.6765,34,5,Food &amp; Treats|Dry Food|,,cat,,,12.0,Lb,12 Lb
44.99,"Blue Buffalo® Wilderness&amp;trade;  Kitten Dry Cat Food - Natural, Chicken",https://s7d2.scene7.com/is/image/PetSmart/5291493,https://www.petsmart.ca/cat/food-and-treats/dry-food/blue-buffalo-wildernessandtrade--kitten-dry-cat-food---natural-chicken-5291493.html,"Blue Buffalo&reg; Wilderness&amp;trade;  Kitten Dry Cat Food - Natural, Chicken",Blue Buffalo,4.1786,28,5,Food &amp; Treats|Dry Food|,,cat,,,5.0,Lb,5 Lb
19.49,"Blue Buffalo® Tastefuls&amp;trade; Weight Control Adult Dry Cat Food, Natural , Chicken &amp; Brown Rice",https://s7d2.scene7.com/is/image/PetSmart/5291416,https://www.petsmart.ca/cat/food-and-treats/dry-food/blue-buffalo-tastefulsandtrade-weight-control-adult-dry-cat-food-natural-chicken-and-brown-rice-5291416.html,"Blue Buffalo&reg; Tastefuls&amp;trade; Weight Control Adult Dry Cat Food, Natural , Chicken &amp; Brown Rice",Blue Buffalo,4.6226,159,5,Food &amp; Treats|Dry Food|,,cat,,,3.0,Lb,3 Lb
39.99,"Blue Buffalo® Basics&amp;trade;  Senior Dry Cat Food - Grain Free, Turkey",https://s7d2.scene7.com/is/image/PetSmart/5291447,https://www.petsmart.ca/cat/food-and-treats/dry-food/blue-buffalo-basicsandtrade--senior-dry-cat-food---grain-free-turkey-5291447.html,"Blue Buffalo&reg; Basics&amp;trade;  Senior Dry Cat Food - Grain Free, Turkey",Blue Buffalo,4.8,5,5,Food &amp; Treats|Dry Food|,,cat,,,5.0,Lb,5 Lb
69.99,"Blue Buffalo® Wilderness&amp;trade;  Adult Dry Cat Food - Natural, Chicken",https://s7d2.scene7.com/is/image/PetSmart/5291441,https://www.petsmart.ca/cat/food-and-treats/dry-food/blue-buffalo-wildernessandtrade--adult-dry-cat-food---natural-chicken-5291441.html,"Blue Buffalo&reg; Wilderness&amp;trade;  Adult Dry Cat Food - Natural, Chicken",Blue Buffalo,4.6667,12,5,Food &amp; Treats|Dry Food|,,cat,,,11.0,Lb,11 Lb
33.59,"Blue Buffalo® Tastefuls&amp;trade; Healthy Growth Kitten Dry Cat Food, Natural, Chicken &amp; Brown Rice",https://s7d2.scene7.com/is/image/PetSmart/5291253,https://www.petsmart.ca/cat/food-and-treats/dry-food/blue-buffalo-tastefulsandtrade-healthy-growth-kitten-dry-cat-food-natural-chicken-and-brown-rice-5291253.html,"Blue Buffalo&reg; Tastefuls&amp;trade; Healthy Growth Kitten Dry Cat Food, Natural, Chicken &amp; Brown Rice",Blue Buffalo,4.772,693,5,Food &amp; Treats|Dry Food|,,cat,,,7.0,Lb,7 Lb
33.59,"Blue Buffalo® Tastefuls&amp;trade; Indoor Health Adult Dry Cat Food, Natural , Salmon &amp; Brown Rice",https://s7d2.scene7.com/is/image/PetSmart/5291426,https://www.petsmart.ca/cat/food-and-treats/dry-food/blue-buffalo-tastefulsandtrade-indoor-health-adult-dry-cat-food-natural-salmon-and-brown-rice-5291426.html,"Blue Buffalo&reg; Tastefuls&amp;trade; Indoor Health Adult Dry Cat Food, Natural , Salmon &amp; Brown Rice",Blue Buffalo,4.7892,166,5,Food &amp; Treats|Dry Food|,,cat,,,7.0,Lb,7 Lb
33.59,"Blue Buffalo® Tastefuls&amp;trade; Sensitive Stomach Adult Dry Cat Food, Natural , Chicken &amp; Brown Rice",https://s7d2.scene7.com/is/image/PetSmart/5291422,https://www.petsmart.ca/cat/food-and-treats/dry-food/blue-buffalo-tastefulsandtrade-sensitive-stomach-adult-dry-cat-food-natural-chicken-and-brown-rice-5291422.html,"Blue Buffalo&reg; Tastefuls&amp;trade; Sensitive Stomach Adult Dry Cat Food, Natural , Chicken &amp; Brown Rice",Blue Buffalo,4.6901,284,5,Food &amp; Treats|Dry Food|,,cat,,,7.0,Lb,7 Lb
69.99,"Blue Buffalo® Wilderness&amp;trade;  Adult Dry Cat Food - Grain Free, Duck",https://s7d2.scene7.com/is/image/PetSmart/5291438,https://www.petsmart.ca/cat/food-and-treats/dry-food/blue-buffalo-wildernessandtrade--adult-dry-cat-food---grain-free-duck-5291438.html,"Blue Buffalo&reg; Wilderness&amp;trade;  Adult Dry Cat Food - Grain Free, Duck",Blue Buffalo,4.6429,14,5,Food &amp; Treats|Dry Food|,,cat,,,11.0,Lb,11 Lb
76.99,"Merrick® Purrfect Bistro® Adult Dry Cat Food - Chicken, Grain Free, No Artificial Preservatives",https://s7d2.scene7.com/is/image/PetSmart/5288378,https://www.petsmart.ca/cat/food-and-treats/dry-food/merrick-purrfect-bistro-adult-dry-cat-food---chicken-grain-free-no-artificial-preservatives-5288378.html,"Merrick&reg; Purrfect Bistro&reg; Adult Dry Cat Food - Chicken, Grain Free, No Artificial Preservatives",Merrick,4.625,32,5,Food &amp; Treats|Dry Food|,,cat,,,12.0,Lb,12 Lb
